queue_ns,queue_ew,wait_ns,wait_ew,phase_is_ns,target_green_duration
6,34,19.15498817186007,17.64179458797343,1,19.026979037582993
27,54,40.27479275734941,85.30731965526499,0,47.55487903468733
13,27,9.216892928313754,116.80398793827447,0,51.73806425149411
30,13,28.19931330416299,94.86810632293863,1,26.799681047183654
51,55,99.61811795975018,29.153443402445273,1,38.96970118359573
18,9,113.79018453480951,109.0038312495698,1,34.31795299278596
57,15,36.55228269290286,11.17285878100681,1,50.6069135867844
46,15,31.741896478660586,56.177033024488296,1,38.734729518125846
15,53,33.58711826957123,106.50502892716965,1,10.0
52,30,33.32629048210126,76.95188511082438,0,27.743839194308467
4,41,4.311621862316759,49.63734776732386,0,51.59885888575106
34,24,111.22996155973297,35.13754400846025,1,45.41386263269091
11,12,25.64377698843941,45.011928638201994,1,26.694777252535616
24,5,50.400488889768596,61.07301372111435,0,24.000878724701863
51,43,1.1624259289161287,38.28527158473689,1,27.63157315162689
58,8,102.95461090980686,116.27614344987596,1,48.00177011898963
20,44,87.73888133459006,111.9693183679374,0,43.234565555002106
35,35,113.61072422084439,104.48057618571849,1,31.369522205268886
52,55,93.79385750356789,50.61958026271841,1,35.27614158612742
22,42,37.644781446247826,82.95621232022746,0,44.79671463109695
15,19,29.744803047410837,108.33951684431575,0,43.389207069535736
56,17,83.72595690639515,102.05153852147136,0,17.14883724226143
38,57,43.69353300125993,49.71924168242492,0,38.50385630217475
44,42,67.94580189031399,13.486325918671284,0,21.031078604253594
52,56,0.7508965231764275,9.075643660145936,1,27.151287929454572
41,20,7.42628420165703,69.24768542708432,1,29.126789816185905
57,3,64.24415294179815,77.1153522253118,1,49.669320107472956
38,49,67.92859757377981,101.9811125516429,1,20.49212275332054
13,32,90.17435333512124,35.10180244092373,1,30.660882634129624
30,26,15.83583835487541,20.096458866005097,0,29.039093076669452
57,6,61.58197005081345,45.480699981383935,1,52.81519051041443
4,5,23.33371733180263,42.429014835873005,1,26.735705374389447
34,14,11.183534347523363,15.89627448214257,1,37.293088979807116
22,17,49.25949528726655,80.67391830157825,1,27.287836547853246
28,31,19.600397770686868,61.043032887525115,1,22.583604732474264
42,55,26.61383738307823,86.53473073377195,0,44.18813400260406
10,10,38.10654958434021,42.32293442036816,1,29.367542274595806
17,19,31.12660808918355,39.08426538932427,1,28.00635140497889
46,23,10.510955688713569,56.70910236526267,1,32.270277998517635
11,14,10.789949383164274,105.28888144741764,1,14.625160190361996
8,47,23.18992982810018,4.8337568080776405,1,17.153425953003378
9,6,6.0671025551446744,96.57993807557665,1,17.623074671935203
57,20,75.17484236123126,44.27851351893078,0,10.56555067365493
43,41,34.47920598106823,102.55428309461732,1,20.588738432967638
16,25,33.56951613228852,96.26436106030278,0,43.00422673920214
37,43,39.83979530853182,41.85134968753061,0,32.70173315684982
6,55,79.5355529051666,83.26518423859392,1,10.0
45,13,104.47606577801886,19.155930812812816,1,55.598020244780905
12,56,91.09043190667661,107.55378625965456,1,10.0
39,36,87.3035076270114,48.53892773422913,0,22.98531301608266
41,57,58.126942272101914,54.67507384262402,1,24.117780264421686
8,20,83.25666683608941,84.69108612443819,1,24.984837106747683
49,17,66.33148416402997,98.50082840458211,1,37.974598363917174
26,4,25.95006338238347,28.36112919938515,0,21.56165987255025
57,2,25.030604128926086,79.36201678523945,0,16.149711898447002
1,22,35.56704082503401,47.03976526669782,1,19.87909133375043
4,25,109.29632051637759,44.24435088047536,0,28.642204554614665
28,36,65.6897808455671,82.80309887287856,1,24.23300229590328
36,23,88.06864524022433,46.46199289871212,0,18.559002148773168
37,48,41.587051177985714,41.533020019728916,1,25.60810467373852
18,18,48.92589247982703,100.30660897514909,0,37.70710747429831
7,50,15.067869436470165,12.153134859720765,1,13.23721018651241
47,24,20.555394938600443,81.10711473962527,1,30.11724202984628
44,20,99.28278657913746,29.84704725487496,0,10.0
0,11,70.18063580266585,1.8597890191428368,0,24.151872982471545
21,56,40.50389590605827,20.011712264723045,0,40.926172453799715
51,40,96.34214507946551,72.79938357310412,0,22.068585774045793
16,32,29.582388676557958,85.09526297831249,0,44.72693114526318
6,49,117.12392383202446,2.526934026758405,1,29.989548470789906
24,52,41.37811292954037,4.371053196206418,1,24.35105896000009
44,3,40.47731449814731,108.30505378115437,0,23.774160892451057
3,41,37.429428664404625,8.79669817364638,1,19.094909573613734
35,56,14.65338191091455,107.30185903398855,1,10.0
5,6,13.336457679841489,27.379909650108694,0,32.50651779554008
59,21,77.7726041440948,88.80213601898554,1,43.54557021876639
30,54,105.01416534696564,37.16798987352145,1,30.57692632101663
18,32,94.86246123260082,103.05024307310207,0,36.82816727607519
43,16,16.93291128256213,84.05458385092294,0,29.26825088525412
53,23,65.46985461504798,48.21761503220342,1,44.58783593742668
38,33,12.6709855171968,9.156294500889546,0,27.472796347553913
26,27,5.4353572335692935,87.92402206449684,1,17.22670027536087
9,57,78.76630312617206,74.02617071582179,0,48.48898013844746
25,42,64.21828004164203,0.3494061400546489,0,27.21966891476189
18,40,9.842842225376502,1.1303827166934388,0,37.49313107369754
38,38,4.192709568718613,97.05515678312327,0,43.929367082160695
2,21,118.77076960912015,31.127968656222464,1,35.54642014293465
44,48,3.6025598578886253,76.33604012736788,0,42.51002204042189
12,16,53.34339036601916,54.50573037182969,0,31.774351000871583
49,33,60.55428295292347,103.61160174261207,1,29.94140218154671
27,5,14.073617736053405,110.03533357229864,1,24.40574262456321
57,45,20.28741341276595,119.61692552146249,1,19.900573183695514
19,5,42.2166007692423,18.442096296869618,1,39.16617567085591
27,33,91.40110514563952,103.55568557705705,0,34.223187064712626
7,0,60.84989088723201,31.922565207456213,1,37.13909885196637
40,9,76.54822494635539,70.89790498746092,0,16.752452006165832
38,20,118.22094661088097,60.69274006430531,1,45.82923098198635
0,4,92.16065223758515,2.1585757886865187,0,18.099688532665205
2,1,52.12337977694612,111.93255358873137,1,21.428623928232213
12,21,53.57303061558585,9.399246617906215,0,26.973932400348055
27,47,74.2526492449206,82.5862703289283,0,39.25004316260115
56,56,79.84382501026852,94.20082034499144,1,27.84645069979156
59,1,60.08531110040056,95.43454188572211,0,12.10238461779823
48,9,77.3833467377976,16.259342271461374,0,10.0
24,33,2.8238993296918524,53.70839406095665,0,41.23267420968972
55,15,51.554743667621295,99.53146445207759,0,21.196508117668444
32,47,33.47256912881721,36.32150524545056,1,23.572659582504997
37,50,15.500933429173248,56.12984104495963,0,41.29433614236796
52,38,11.945581537053016,32.735267123981494,0,27.51845283803927
5,21,72.3830598737601,55.6261701462389,1,26.11353345912818
57,11,62.83206565831341,106.54055071114561,1,41.843727242075175
43,23,30.430094039564302,54.61490772393233,1,34.3722779473448
44,46,56.51400705270174,66.70944204891845,0,32.329315249432504
31,39,59.06787782188899,48.47715399637003,0,31.61139142617216
44,37,23.401077652633898,55.21406198439906,1,28.02805235023522
46,59,78.25116742579807,1.820903885570604,0,23.735460468965883
20,58,93.71032276633085,34.04946119525472,1,23.749129235661417
15,9,94.97562490674228,52.38980660901893,0,21.2121272553415
53,34,72.2963796844146,76.05563711912747,1,37.036111384793074
20,50,61.39662990228169,54.00623166646706,0,40.8914402646278
10,48,7.320857160647387,40.53804519858768,1,10.0
59,31,34.539755862192706,46.57184824129886,0,20.60481385686592
36,6,11.192573613380388,29.075199504055984,1,39.31760611639866
35,20,115.65877930541684,110.93931393288635,0,23.292080194120427
34,19,16.209617547091284,62.60918709490975,0,30.95993543217277
18,25,18.213049182132245,1.6091344646547734,0,30.309412792378374
19,3,106.74919419965906,2.3335510103455936,1,52.06234647839702
56,45,113.27139401717494,116.755396194245,0,26.12260032656051
17,51,91.89948470818918,26.574106964789404,0,33.80119333849004
46,21,0.6485908407203844,96.67299465771777,0,34.403660572549605
40,14,0.16155251478764399,6.993036187268937,1,39.37527744912781
48,55,45.372092374494095,110.53952840334588,0,42.57511540432777
13,39,17.207444401307104,104.9300404400014,1,10.0
14,20,2.206337058191674,68.53117949214176,0,42.34872636509251
30,14,55.68800272854056,1.0798388739906928,1,44.59122457818248
0,21,113.16742768883658,30.93730488280051,1,33.93451842090541
52,51,38.858348988291766,48.8187176878158,0,31.094055304928606
53,27,79.33688141144358,55.20769400970741,1,44.019378110260426
53,13,78.2682423758929,35.72145102748464,1,52.382018702261234
2,26,30.12961243982013,3.953744189463597,0,35.67361976244652
15,40,78.05102985886371,70.81528871118505,1,21.0853611721518
22,39,25.480076914426952,62.898560123370714,1,17.587227518658434
56,57,14.640889629226685,33.960076251489326,1,26.702122006660606
10,27,84.16599426716282,4.557116108352783,1,35.1413317238215
11,25,13.612898052470008,119.35130246663282,0,51.46076066212442
9,48,119.62910623072264,57.83834241916871,1,23.668614571733087
31,1,22.014288138027517,90.72050901288925,1,31.69406686877074
15,24,71.29702353077491,54.27768420616026,0,31.047099101307804
7,55,49.36494856951072,5.180434903552973,0,42.57232295010634
37,2,15.166370688680054,37.152089410260004,1,40.70214219176301
11,7,3.3412689092896075,38.413216920708145,0,33.66079220171278
23,43,74.72787387513999,100.60234848588192,0,41.88117119161129
27,32,96.81090765469513,78.50759735998493,0,29.25450345579347
52,41,101.04187938080928,33.05158843673674,0,15.40145635838912
7,51,57.925616769232136,116.12879455909032,0,56.33047666847873
57,34,93.29465606188627,38.585019887744565,0,12.593554573878741
27,5,80.74165601862536,119.78808309944644,0,27.05696406212316
35,38,86.91054329989599,119.53964318043158,0,36.094364982080336
25,51,59.11188062661769,22.945262129609016,0,34.9750072254487
7,22,76.00940882905525,37.52893394260802,1,29.772071232967082
57,24,96.66310962912684,58.3253038181585,1,48.95067087164525
59,58,47.74610106684277,79.69208053774692,1,25.608103079364376
49,49,96.71746810411005,63.365693880455915,1,35.00276613354812
27,42,71.04202113468754,116.33297629587082,1,17.20635672582251
27,18,19.90812292449435,86.87869970828298,0,36.445586517568294
36,4,2.9620988669501536,25.44538192595693,0,20.572492458851016
40,50,43.530432047898245,12.611706025636597,1,30.63780890333925
35,10,65.60355939556078,82.60815488512281,1,37.449310676565695
26,55,100.7784422644186,19.01429282169156,0,29.335377583590947
53,11,15.298281616829543,94.5212208402905,1,34.916559116480855
16,9,96.0247617220295,37.32440007124043,0,18.394945752381638
8,7,103.56108552806724,39.22719156667278,1,40.05008409420917
32,23,18.082498440100053,1.2958070867414362,0,23.881996296996206
52,59,102.19131831650628,84.12135205140488,1,29.910494939765208
19,27,118.97442814113505,13.592370367762294,0,17.39269133399409
12,40,87.22065972578851,92.74566929562218,1,17.971248564524945
27,35,94.17236181899855,59.02413863006481,1,32.07223347834006
47,36,119.32983210706482,94.11357779454829,0,21.817561853122523
28,20,72.65775006311344,70.07118470372896,0,26.41201519609233
12,7,36.94636584194993,9.89199264227889,1,36.058155979950655
45,54,100.50370008912668,91.87828040462196,1,27.693812952675707
34,8,73.73829330139574,8.375938187369968,0,10.0
5,46,69.74345084651479,57.44420646831987,0,44.55511334327077
17,14,30.43626666168459,20.681905697395596,0,27.33684585535665
50,47,90.7601123499464,90.28022135734619,1,31.27198364889003
4,45,9.80007310321155,109.39094733673518,1,10.0
46,39,110.91444849535935,66.49513960299291,0,20.537103666145033
24,17,39.09881529245817,63.25767531590166,1,29.176170996483474
1,41,15.332958334798853,91.67558355907416,1,10.0
9,59,53.083983972290255,0.6094575570872651,0,42.128821037719554
55,19,5.096389110783979,110.13103711621929,1,28.644802799184703
29,5,82.15514331179595,23.693858050935805,0,11.630807210870977
49,11,108.32466125344274,118.09426605914847,0,16.265440720855857
58,1,100.47156085662105,88.35047375525546,1,54.61816306520483
44,6,15.284336813745728,92.91013772408053,1,33.55612986344978
4,15,15.152536452927823,78.74435764483279,0,43.938773178785745
54,2,97.61213787891168,56.59958193421923,0,10.0
55,44,110.9105129523739,68.59532320333986,0,19.252721537644895
32,2,55.280379580018696,5.568346321815079,1,49.45680498873054
53,26,59.876534029651914,74.87514113184172,0,21.44979106532847
0,49,38.19144496628711,75.1317722384456,0,55.14104909082378
17,42,107.31181419076968,106.94409568821713,0,39.94484222461712
31,39,77.3883486350827,60.67876289162633,0,30.693562138481546
46,37,34.590189260084216,9.257324890327322,1,37.39992965546354
48,32,35.85394452651019,36.743510457849744,1,36.26656511029906
10,27,106.94400876763228,78.6755294537181,0,32.55972810291287
20,0,1.6360828686985762,28.711063530175668,1,33.93875290077844
25,54,38.727188727196605,33.66333862264811,1,19.159577515682273
24,7,66.52280174596429,98.45628196330242,1,32.00997796739928
21,36,17.786095451918953,70.11836781152508,0,43.84984085394092
58,31,11.051850503950774,61.0232918128287,1,33.30428380366831
26,59,97.8331597308672,38.21423601669652,1,25.742838557125598
48,47,107.32852663782087,87.711364311964,0,26.65742565112147
12,42,98.83277049578274,34.526212138803515,0,32.354016246453114
32,36,107.85454676848173,88.44762211730102,1,31.311038697677105
33,3,66.37343652700459,8.41217763209304,1,50.69418883423673
40,29,97.47097451884103,103.74496098985003,0,26.54109797065135
34,5,46.08511660693205,59.947975605111935,0,20.479428849726983
0,45,79.95214337748462,52.6209620038764,0,43.900322793958765
20,53,118.66026376669974,73.32280938503094,0,36.39938184274968
47,18,27.087326860695292,74.90304874755245,1,34.42764171697143
54,31,46.787969554929674,15.844221226799466,0,16.158437750780465
5,8,57.60568527721028,90.74803077794559,1,23.828648174889704
27,11,16.56185844240621,33.111395754007546,1,33.9175694032598
16,10,9.724633255806815,108.59542562038968,1,17.56938114531257
4,45,99.56674395859493,98.1420796097799,0,46.18630034767775
30,54,117.21532473931035,41.551924984169816,0,28.25049003672892
4,15,48.56700765955904,96.92871518408573,1,18.345743871320998
37,0,10.517980343358392,42.766859915988505,1,39.96266806410548
2,44,7.897411282869178,12.113721796324874,1,12.567553422981645
52,54,106.95818476323583,115.42658864708496,1,27.92973941742263
22,52,55.657709967321594,78.31224182585281,1,14.601820221220319
36,20,38.40327798748703,54.731943199511,0,26.049299781803597
52,29,57.17535254872794,47.73280218372476,0,19.38361744524952
36,12,38.19649136308168,38.96464011099168,0,20.5152223121865
9,33,58.6842930369144,117.77371145149552,1,11.536587237812832
9,3,103.14676763015242,16.169671815708888,1,45.44656437216653
18,27,71.07616452745148,37.776607070468195,0,28.60506638145251
16,37,83.35845273722104,58.25971683391962,0,34.63518961450478
20,57,43.76048114812039,57.35994540651737,1,13.160080361240453
13,30,88.62070542126224,56.563978128941216,0,31.991490906151842
8,58,79.99405018552469,21.09405789964582,0,41.16500115711817
45,54,14.347439730246773,17.391903253140065,0,34.05666952843399
0,26,68.71714237387015,30.572110359434408,1,25.321754802165362
50,4,30.809219557170962,109.74313845624673,1,36.55991216513864
44,24,96.49148035603113,13.566356140141217,0,10.0
12,2,51.112525016032734,90.89101240479897,1,28.033226891685064
3,32,119.36209982357846,90.90580717600456,0,37.331556102863914
0,3,11.100052552675654,97.17244846767147,0,44.11085938724937
48,24,93.64174352881902,106.39385867872267,1,37.687182727514454
39,19,80.84420802505878,31.564341304671633,1,45.39198000805807
31,33,92.09985967088465,26.947136312267563,1,38.97290850379257
33,25,36.90357545885476,55.860679983297565,0,29.64356567866642
27,4,59.04653872588807,31.810700250244338,0,16.714624228653438
30,34,95.581022366845,88.11719867797291,0,30.48042644666919
7,27,27.9049597945026,76.31274920897204,1,14.738831587829585
38,28,27.12398361463825,104.99852256631817,0,37.681180842751985
25,8,66.12611439539188,9.928596418448588,0,14.770372303458506
57,51,62.827629543582695,109.81000000296898,0,34.64735556890794
33,37,33.87149644955194,35.20183520041074,0,31.799550812628823
53,49,35.769078062978735,58.88332151123808,1,28.1328634827611
53,5,33.34141958478786,52.633372312757245,1,46.30620709080459
2,18,92.58144743981852,91.23739813253087,1,23.80160739609315
58,59,78.22810386749528,50.43999713182111,0,26.231783989648875
49,43,99.89006200923032,113.22637747792913,0,29.600447320304824
11,56,117.05676339768262,108.30406591662906,0,46.68709537784196
0,10,56.89971555263837,104.65933823634077,1,18.83605659744464
53,1,8.003265768653861,8.550999917787347,1,50.71783987762998
43,46,5.771077249444252,102.51096738647274,1,14.289016479445728
4,43,35.479804712594294,93.79625345318526,1,10.0
29,43,111.9053507222941,12.42155364073572,1,39.32256956223375
29,8,62.785566596504985,12.889719052346624,0,14.11562286837625
58,20,32.6143819296155,12.13965738210494,1,48.271208682126584
56,23,47.900015341322344,1.3599111845385048,1,50.18101562351758
16,33,71.8314128885605,65.83611662335002,1,24.09929443978157
47,21,78.35395897654107,116.80731497232519,0,25.36800339936762
46,2,18.470341173948604,52.642164347975225,1,42.47422652389601
22,11,117.24380118542112,64.89090022648277,1,42.25293514384075
14,27,65.37266723793466,116.15637561239467,1,17.182443743831
36,29,16.282598135073517,30.621867452907683,0,29.350890397675123
20,25,107.23623040153605,103.01643031179155,0,31.367029986538327
13,47,8.956611729531456,65.56685606540833,1,10.0
1,20,108.92825198130153,68.33718175956129,1,28.488660533261033
10,27,119.58787875467789,41.18086286487403,1,34.96105238347058
50,55,84.05181589878046,67.39012331602898,1,30.499253887412724
38,25,92.45366652887877,8.777101137394073,0,12.248515191277296
37,32,40.47634037609836,91.75722871369346,1,24.307866749360734
59,20,112.98922232807205,34.1625313853126,0,10.0
33,34,63.565675933004115,106.5129995392746,1,23.157901459059428
37,51,87.88661359170658,44.142083352895014,0,29.038320464178266
49,33,110.89292590935354,17.13889325842591,0,10.0
33,40,117.02159711706099,83.5057889242182,1,32.227371228926415
17,50,99.98452279160092,19.74937736562034,0,31.164728186102913
29,46,36.3621008378436,90.44166186515885,1,15.088065845902712
14,17,115.98570198624988,116.17346836873398,0,31.228164957372613
26,57,75.37434374922861,93.5463442554314,0,45.125800075930414
50,10,111.67709716223519,2.693909811758961,1,60.0
33,56,81.13260309772222,71.98629456633296,1,22.171946279708386
51,22,36.86867542172646,83.44928051636691,0,25.387090764196067
56,47,44.40294289713791,99.05499909555422,0,34.597808429762445
37,21,66.05661325235286,6.720277072680019,1,45.300450426950924
32,16,94.80178098718584,57.61293935427436,1,41.97832624493672
23,4,38.15790616084019,64.24450471660732,1,33.68701021663493
14,43,69.56773993610305,20.294983517301365,0,34.20908653717975
59,10,41.47499922916818,38.69397716527796,1,50.017153309583534
29,29,97.89232855621286,52.82660715073982,1,36.75985821082096
54,14,56.00737125215405,99.98516255493618,0,20.59666869541732
41,26,9.206739222346227,111.52890792842483,1,20.65167469408821
50,34,19.926302577784366,75.41073947012075,1,28.077334466149544
16,32,7.332560114355875,47.393422322575454,1,17.590870668767067
4,19,59.91635352171903,30.483722135878317,1,28.41489470787611
28,15,12.760475681787259,117.85622213233805,0,40.56436196758262
3,33,13.696796317155853,117.96239976916301,1,10.0
9,1,112.92579120460525,110.99723378820417,1,33.48928361246016
55,34,104.71860866112665,94.28029798533831,1,39.96574660136825
16,39,54.25039161736392,39.09354524947419,1,23.073526955183457
9,55,118.29663850202469,98.04005801971567,1,14.63848707234635
16,27,0.022383380479573667,49.05516207254071,1,18.245083196190834
59,46,73.67753475280725,39.21277177860542,0,19.630285553869726
19,38,73.97138128462441,89.38384301595354,0,39.91186925969937
23,5,54.89316670438659,9.558471314450747,0,15.999795691509625
4,8,47.63375675211514,5.827526795479403,1,34.67093449349536
33,19,54.64597625767291,53.75444366174227,1,35.7337298893896
5,59,49.795252329561656,53.476656098659426,1,10.0
52,0,87.65909729787593,107.4772983676602,0,12.172730160467639
1,7,16.242652196794086,15.138371554538015,1,27.76564209633841
12,54,23.71670647093562,14.794071294289534,0,45.461604723503086
42,22,21.662187407090833,17.69431205698814,1,38.59518130251541
42,2,31.496470214551742,3.5683513553523127,1,50.18921782887991
47,3,63.031010253789994,8.607808537789005,0,10.0
10,57,13.345049680586246,79.18438401948468,0,58.675900150834764
50,24,104.18031543918049,51.790119494101106,0,11.741470608238094
46,46,35.68338375701668,91.63236805056164,0,38.392347644031744
56,37,19.50455849624494,119.11172622979923,0,37.34107516003314
22,14,81.0745571517892,79.08416173188016,0,26.501440687013645
54,20,4.570356071918313,6.054668474414848,1,43.37735313962552
15,34,74.39622778489971,12.547543770520981,0,28.322697397843193
30,56,83.78381168117997,105.72049017776494,1,16.309498225512254
10,52,25.7899837664063,63.29951334699138,1,10.0
53,52,5.035688813236114,98.9804591274888,1,16.308284452862097
15,45,43.63744307033395,102.79348034699113,1,10.0
7,51,11.831307629032377,111.32094497994231,1,10.0
3,13,13.977341960800448,113.9795046583639,0,49.00032440463452
39,35,30.511347773383747,66.57909558039674,0,33.81016217105195
3,11,35.456150955211115,40.922420670724065,0,34.019940457326946
55,16,63.59644092257047,115.42378492175983,1,37.825898400121595
24,38,81.40702626036158,65.68876872014702,0,33.24226136896782
2,8,71.13251290442217,7.710326754553325,1,37.11332792248033
31,34,17.80324047474202,77.1331860071838,1,19.900508170133733
2,59,20.65032389431517,70.52217004740129,1,10.0
26,12,105.45230997514975,107.49514474736472,1,35.29357478416775
28,14,67.00227780769364,78.3824626989375,0,26.10702773368658
31,17,104.39253994772268,41.886290935386164,0,15.02406264814952
49,50,44.58558135838493,115.94708708469845,0,41.104225858947025
57,32,73.72800089175885,96.19433831784403,0,23.369950613912778
50,5,62.839609926553294,75.65011420576252,0,13.921575641881384
18,58,38.29481877845551,35.151024408374745,1,14.471569155512114
20,26,56.38984464403144,44.82483555771546,0,30.665248637052603
4,22,60.29890521923185,80.3963908915988,1,19.785377149144956
17,58,24.092516970801434,8.637698215598606,1,15.918222813280423
27,26,37.80124468520779,30.801670998031618,1,31.449936053076424
41,33,94.96917006083707,85.66811200759176,0,25.404841292013202
21,55,109.89458873449526,57.60222118135451,1,24.24385513297111
20,45,43.175291225435934,48.287227777731616,1,19.233209517155647
5,37,36.83667386508218,18.17491468804974,0,40.00073612344513
0,13,23.4236597486259,53.021884137327916,1,20.360266341694697
4,35,81.41894023806975,92.48303649122806,1,15.940385562026254
40,52,38.77196419996047,31.68154152862716,1,26.263563400699997
11,7,118.52994469190261,0.6478250620412895,0,10.7176820555208
25,34,39.08217624767439,80.22058813811793,1,20.229238216433465
45,18,47.29632561391538,116.71519253190631,1,30.387169962301357
33,29,72.40010354544417,72.81918763062994,0,28.462862612777865
48,13,96.20211518295659,14.390623071255618,0,10.0
13,58,56.342239841476044,38.48797108136077,1,14.678140314017291
25,19,50.718724054675,104.1169937664268,0,35.60974045676277
44,48,119.476540031377,27.908168910819427,0,17.864744331916366
26,24,1.2592369367933332,72.92350841971296,0,39.94964072243794
8,39,107.4078346621495,48.32054499047974,0,33.53690654924954
25,23,17.89689911276849,24.941246570357883,0,30.256652118638407
56,13,94.3110331450696,97.60882722776157,0,13.294669112403795
46,25,74.15178718155576,89.13975317588283,0,23.84819489914906
56,37,41.021674259771046,79.39092791511185,1,31.84461195169888
21,22,104.86499466252221,28.360390832250143,0,18.924309425459192
46,21,1.548867357719037,11.742840325974004,0,21.529095945238247
55,47,27.202878248990842,69.13911957911594,0,33.09043619951876
29,56,68.02713554994432,66.441340024732,1,19.437869328781847
42,18,42.185071205963766,22.60620112018476,0,17.463169487133147
47,45,73.24529943819931,6.749603317820698,0,19.22564558194321
16,50,2.893223209040019,9.685014503278317,1,15.381231305864254
25,2,13.975071657805502,119.13251838152806,0,36.57361700855838
35,41,15.251548826212709,94.03006736914604,1,15.783222218560002
0,18,22.714037509921134,110.63849711582071,1,10.0
7,8,55.119772896065136,23.4065666683636,0,25.64301906584477
48,27,90.25544394522855,115.2682243588122,1,34.64808293796245
34,19,108.66466055146813,17.11852217677945,0,10.268079243796699
51,44,100.24470363410953,61.089819427976536,0,21.326767369080052
14,6,23.62654461308203,99.56348213004767,1,21.80945937245516
46,13,52.938066267675886,41.976402541389525,1,44.844249558942956
55,8,23.9293917310242,50.97942398122806,0,15.257504837530579
21,58,31.736618000062894,15.382213235891742,0,42.34683928537432
13,59,60.42563778142634,14.75062559987673,1,18.45125182723244
25,54,8.173082966822705,74.34818697343916,0,51.52626560099247
27,56,26.180919551192787,81.0638842344068,0,49.83244470248211
22,59,112.24537935685407,93.2799016898632,0,41.95517834995137
13,18,55.93395511901868,66.80184632181042,1,26.36981631958124
23,46,53.446383117344666,77.4911150713567,0,42.80670979310181
1,51,1.7480585701534679,1.6220726039664068,0,49.98110210507194
44,13,29.687969647001495,19.460487256462567,0,16.065877641419164
25,55,103.95509231786176,118.18977192202856,1,15.86479805937498
13,37,19.755411391040248,9.119220757899814,1,21.995428594971063
58,52,49.81499274416653,81.45458667122939,1,27.65406091094057
55,35,1.7197087040401504,21.12991596380595,0,24.91153108896487
50,39,57.400257800466704,86.00623029211702,1,30.10910412625245
6,16,2.5225328071460584,84.7188483554392,0,46.32944733224397
2,29,98.35314636789599,28.103887174570822,1,29.737388878998775
46,8,98.98245209845243,32.3561279063045,0,10.0
22,32,94.52906259628438,78.57248563225059,1,28.393486544605068
45,55,34.003688266934184,46.810324653625635,0,35.920995458003716
42,51,100.46846618661817,23.345756363989352,0,22.03159352660568
46,24,65.15977591263231,87.80155185449782,1,35.403733608720174
59,13,44.85697306404029,18.497702920360098,0,10.0
44,10,75.03959516450796,102.6772396973936,1,39.454353320067156
17,52,1.4809255272448807,61.760342886219306,1,10.0
57,34,17.15530531209026,12.684072465516083,0,20.12931507301387
37,40,89.07522458043154,83.28868002371813,0,30.332018316492988
34,58,29.29939304593836,62.29956474894485,1,15.449974244549026
50,13,71.76109407944995,35.76690861537714,1,50.199127819610915
14,29,46.21231233876356,50.70472562686258,1,23.326138006785147
24,40,102.57669345591137,35.80052923049985,0,26.38357536618827
54,3,114.28983671959723,31.563100289134084,1,60.0
36,58,106.02776740442285,19.63301050124546,0,25.84078646452339
27,3,32.4743993632316,43.532055976497105,0,22.058648491989825
9,27,23.299544285529873,30.11846475792849,1,21.77716192914021
38,7,56.9321872344882,82.01213844647005,1,38.638007318202725
56,1,0.880098100341633,82.06520893959676,0,20.177766625888268
16,40,3.097127143581808,60.22082910667661,0,48.16855529446422
38,45,66.39487675476,93.35334329643852,0,36.843769981251775
21,21,62.45392849983431,100.96076628072578,0,35.77602566713372
25,40,119.3498386842312,69.57197489211278,1,31.466679568817764
43,55,24.221020243650973,74.27221953161205,0,42.30767989319416
24,54,30.972471499256212,33.94630917436382,1,17.553924348733858
16,15,13.624877079154402,107.38430408466238,1,16.336085949173803
12,28,110.10516115844936,2.904725330703579,1,39.68006537416187
19,48,93.33734933501408,41.83229633314148,0,33.874242049719115
24,47,98.6806933748217,86.61605058598272,0,37.390303581674154
3,29,108.33165455574105,9.610741160539348,1,34.40813700928025
9,11,62.98799840710059,21.980343291395116,1,35.35114826735582
2,34,54.14318297408684,70.71428734354214,1,14.714334344581705
40,10,39.64697683987398,67.19924057562696,1,37.867160439637054
44,45,70.70575372174265,88.6713955357146,0,33.09484627209579
17,49,54.5134076147787,97.51351669058062,1,10.749983638629711
46,20,54.18787039266901,15.429549421400296,0,13.786251854309693
35,20,112.43134364773667,2.205718773029046,0,10.0
46,4,118.08378171349563,82.75662235906873,0,10.0
21,47,95.57812671954969,36.167015491963106,0,31.48833331586201
33,19,90.8109708296314,75.11806967015443,1,37.95393517392155
46,36,81.66697941349217,18.065350567466965,0,16.45975567309622
7,2,19.928982280021646,56.28480559991554,1,26.546626502015915
39,43,7.092698505078543,60.53096952761243,0,39.61574065338009
48,32,82.88715781359157,70.20933796478593,1,38.30167297732085
43,52,87.45434667078912,61.580401959667725,1,30.281091706668207
18,8,5.636758931776775,59.48289242744566,1,25.923079975649667
41,8,111.36621002746178,39.928098478062665,1,53.91571673240987
40,3,10.936876733361306,8.541628358170348,1,45.15928725627864
36,34,34.30806405254429,10.742423615621078,0,25.665153934461518
5,16,80.68677753584454,52.05339292885844,1,29.895007691047915
51,33,20.384711328537158,42.695175338519164,0,26.1465696014973
25,23,6.649906613069332,61.936176560939735,1,22.50705950781944
33,31,39.73757869969798,36.58058031075203,0,28.726450241658107
58,0,91.91658898262149,82.54921097463892,0,10.0
