step,queue_ns,queue_ew,wait_ns,wait_ew,total_queue,total_wait,arrived,active_dir,green_dur_last
910,6,2,2.875,0.6666666666666666,8,3.5416666666666665,529,NS,26
911,4,4,1.5714285714285714,0.75,8,2.321428571428571,529,NS,26
912,3,2,1.2142857142857142,1.0,5,2.2142857142857144,529,NS,26
913,4,2,0.625,1.25,6,1.875,529,NS,26
914,1,2,0.06666666666666667,1.5,3,1.5666666666666667,529,NS,26
915,0,3,0.0,1.5555555555555556,3,1.5555555555555556,529,NS,26
916,0,3,0.0,1.6,3,1.6,529,NS,26
917,0,3,0.0,1.9,3,1.9,529,NS,26
918,0,4,0.0,2.3,4,2.3,529,NS,26
919,0,4,0.0,2.7,4,2.7,529,NS,26
920,0,5,0.0,2.8181818181818183,5,2.8181818181818183,529,NS,26
921,1,6,0.0,3.0,7,3.0,531,NS,26
922,0,5,0.0,3.4166666666666665,5,3.4166666666666665,531,NS,26
923,1,6,0.0,3.9166666666666665,7,3.9166666666666665,532,NS,26
924,0,8,0.0,4.153846153846154,8,4.153846153846154,533,NS,26
925,0,7,0.0,4.6923076923076925,7,4.6923076923076925,533,NS,26
926,0,9,0.0,4.928571428571429,9,4.928571428571429,535,NS,26
927,0,8,0.0,5.5,8,5.5,536,NS,26
928,0,8,0.0,6.071428571428571,8,6.071428571428571,537,NS,26
929,0,11,0.0,6.333333333333333,11,6.333333333333333,538,NS,26
930,0,10,0.0,7.0,10,7.0,539,NS,26
931,0,11,0.0,7.1875,11,7.1875,540,NS,26
932,1,10,0.0,7.8125,11,7.8125,542,NS,26
933,0,12,0.0,8.5625,12,8.5625,542,NS,26
934,0,13,0.0,8.764705882352942,13,8.764705882352942,543,NS,26
935,0,14,0.0,9.0,14,9.0,545,EW,27
936,0,13,0.0,8.789473684210526,13,8.789473684210526,545,EW,27
937,0,12,0.0,7.277777777777778,12,7.277777777777778,545,EW,27
938,0,11,0.0,5.666666666666667,11,5.666666666666667,545,EW,27
939,1,9,0.0,4.166666666666667,10,4.166666666666667,546,EW,27
940,0,9,0.0,2.789473684210526,9,2.789473684210526,546,EW,27
941,1,8,0.0,2.6666666666666665,9,2.6666666666666665,547,EW,27
942,0,7,0.0,2.3333333333333335,7,2.3333333333333335,547,EW,27
943,0,5,0.0,1.5,5,1.5,547,EW,27
944,0,3,0.0,0.9375,3,0.9375,547,EW,27
945,2,1,0.0,0.25,3,0.25,547,EW,27
946,1,1,0.14285714285714285,0.0625,2,0.20535714285714285,547,EW,27
947,1,0,0.2857142857142857,0.0,1,0.2857142857142857,547,EW,27
948,1,0,0.42857142857142855,0.0,1,0.42857142857142855,547,EW,27
949,1,0,0.5714285714285714,0.0,1,0.5714285714285714,547,EW,27
950,2,0,0.625,0.0,2,0.625,547,EW,27
951,3,0,1.0,0.0,3,1.0,547,EW,27
952,4,1,1.2222222222222223,0.0,5,1.2222222222222223,549,EW,27
953,3,0,1.5555555555555556,0.0,3,1.5555555555555556,549,EW,27
954,4,0,2.0,0.0,4,2.0,551,EW,27
955,5,0,2.2,0.0,5,2.2,551,EW,27
956,5,0,2.7,0.0,5,2.7,553,EW,27
957,5,0,3.2,0.0,5,3.2,555,EW,27
958,5,0,3.7,0.0,5,3.7,555,EW,27
959,5,1,4.2,0.0,6,4.2,557,EW,27
960,7,0,3.9166666666666665,0.0,7,3.9166666666666665,557,EW,27
961,7,1,4.5,0.0,8,4.5,558,EW,27
962,7,0,5.083333333333333,0.0,7,5.083333333333333,559,EW,27
963,7,0,5.666666666666667,0.0,7,5.666666666666667,560,EW,27
964,8,0,6.333333333333333,0.0,8,6.333333333333333,561,EW,27
965,8,0,7.0,0.0,8,7.0,563,EW,27
966,9,0,7.75,0.0,9,7.75,563,EW,27
967,11,0,7.285714285714286,0.0,11,7.285714285714286,565,EW,27
968,10,0,8.0,0.0,10,8.0,565,EW,27
969,10,0,8.714285714285714,0.0,10,8.714285714285714,567,EW,27
970,10,1,9.428571428571429,0.0,11,9.428571428571429,568,NS,27
971,10,2,8.3125,0.0,12,8.3125,568,NS,27
972,8,0,6.857142857142857,0.0,8,6.857142857142857,568,NS,27
973,6,0,4.5,0.0,6,4.5,568,NS,27
974,6,1,2.7142857142857144,0.2,7,2.9142857142857146,568,NS,27
975,4,2,1.2857142857142858,0.3333333333333333,6,1.619047619047619,568,NS,27
976,2,2,0.46153846153846156,0.6666666666666666,4,1.1282051282051282,568,NS,27
977,2,2,0.0,0.5714285714285714,4,0.5714285714285714,569,NS,27
978,0,1,0.0,0.7142857142857143,1,0.7142857142857143,569,NS,27
979,0,1,0.0,0.8571428571428571,1,0.8571428571428571,569,NS,27
980,0,2,0.0,0.875,2,0.875,569,NS,27
981,0,2,0.0,0.8888888888888888,2,0.8888888888888888,569,NS,27
982,0,1,0.0,1.0,1,1.0,569,NS,27
983,0,3,0.0,1.3333333333333333,3,1.3333333333333333,569,NS,27
984,2,4,0.0,1.5,6,1.5,569,NS,27
985,0,4,0.0,1.6363636363636365,4,1.6363636363636365,569,NS,27
986,0,4,0.0,2.0,4,2.0,569,NS,27
987,0,5,0.0,2.4545454545454546,5,2.4545454545454546,571,NS,27
988,0,5,0.0,2.909090909090909,5,2.909090909090909,571,NS,27
989,0,6,0.0,3.0833333333333335,6,3.0833333333333335,573,NS,27
990,0,7,0.0,3.3076923076923075,7,3.3076923076923075,573,NS,27
991,0,8,0.0,3.923076923076923,8,3.923076923076923,574,NS,27
992,0,7,0.0,4.384615384615385,7,4.384615384615385,575,NS,27
993,1,8,0.0,4.571428571428571,9,4.571428571428571,577,NS,27
994,0,8,0.0,5.142857142857143,8,5.142857142857143,578,NS,27
995,0,10,0.0,5.4,10,5.4,579,NS,27
996,0,10,0.0,6.066666666666666,10,6.066666666666666,580,NS,27
997,0,9,0.0,6.6,9,6.6,581,NS,27
998,0,12,0.0,6.875,12,6.875,582,NS,27
999,0,11,0.0,7.5625,11,7.5625,583,NS,27
1000,0,11,0.0,8.25,11,8.25,584,NS,27
1001,1,12,0.0,8.411764705882353,13,8.411764705882353,586,NS,27
1002,1,12,0.0,9.117647058823529,13,9.117647058823529,587,NS,27
1003,0,14,0.0,9.333333333333334,14,9.333333333333334,587,NS,27
1004,0,13,0.0,10.055555555555555,13,10.055555555555555,587,NS,27
1005,0,14,0.0,10.210526315789474,14,10.210526315789474,587,EW,27
1006,1,16,0.0,9.80952380952381,17,9.80952380952381,587,EW,27
1007,0,14,0.0,8.842105263157896,14,8.842105263157896,587,EW,27
1008,0,13,0.0,6.6,13,6.6,587,EW,27
1009,1,10,0.0,5.05,11,5.05,587,EW,27
1010,0,9,0.0,3.75,9,3.75,587,EW,27
1011,1,8,0.0,2.9444444444444446,9,2.9444444444444446,588,EW,27
1012,0,8,0.0,2.111111111111111,8,2.111111111111111,588,EW,27
1013,0,6,0.0,1.4444444444444444,6,1.4444444444444444,588,EW,27
1014,2,4,0.2857142857142857,0.8823529411764706,6,1.1680672268907561,588,EW,27
1015,2,3,0.5714285714285714,0.875,5,1.4464285714285714,588,EW,27
1016,4,2,0.6666666666666666,0.625,6,1.2916666666666665,588,EW,27
1017,3,0,1.0,0.0,3,1.0,588,EW,27
1018,4,0,1.4444444444444444,0.0,4,1.4444444444444444,588,EW,27
1019,4,0,1.8888888888888888,0.0,4,1.8888888888888888,588,EW,27
1020,4,0,2.3333333333333335,0.0,4,2.3333333333333335,588,EW,27
1021,4,0,2.7777777777777777,0.0,4,2.7777777777777777,588,EW,27
1022,5,1,3.3333333333333335,0.0,6,3.3333333333333335,590,EW,27
1023,5,0,3.888888888888889,0.0,5,3.888888888888889,590,EW,27
1024,8,0,3.727272727272727,0.0,8,3.727272727272727,592,EW,27
1025,7,0,4.363636363636363,0.0,7,4.363636363636363,592,EW,27
1026,7,0,5.0,0.0,7,5.0,594,EW,27
1027,7,0,5.636363636363637,0.0,7,5.636363636363637,594,EW,27
1028,7,1,6.2727272727272725,0.0,8,6.2727272727272725,596,EW,27
1029,8,1,7.0,0.0,9,7.0,597,EW,27
1030,8,0,7.7272727272727275,0.0,8,7.7272727272727275,598,EW,27
1031,10,0,7.153846153846154,0.0,10,7.153846153846154,598,EW,27
1032,9,0,7.846153846153846,0.0,9,7.846153846153846,600,EW,27
1033,9,0,8.538461538461538,0.0,9,8.538461538461538,600,EW,27
1034,9,0,9.23076923076923,0.0,9,9.23076923076923,602,EW,27
1035,9,1,9.923076923076923,0.0,10,9.923076923076923,603,EW,27
1036,9,0,10.615384615384615,0.0,9,10.615384615384615,604,EW,27
1037,10,1,11.384615384615385,0.0,11,11.384615384615385,605,EW,27
1038,13,0,10.6,0.0,13,10.6,606,EW,27
1039,11,0,11.333333333333334,0.0,11,11.333333333333334,607,EW,27
1040,11,0,12.066666666666666,0.0,11,12.066666666666666,608,NS,26
1041,13,0,10.352941176470589,0.0,13,10.352941176470589,608,NS,26
1042,9,2,8.533333333333333,0.0,11,8.533333333333333,608,NS,26
1043,7,0,5.8,0.0,7,5.8,608,NS,26
1044,6,0,3.6,0.0,6,3.6,608,NS,26
1045,4,0,1.8,0.0,4,1.8,608,NS,26
1046,3,1,0.7692307692307693,0.0,4,0.7692307692307693,609,NS,26
1047,2,0,0.46153846153846156,0.0,2,0.46153846153846156,609,NS,26
1048,2,2,0.0,0.125,4,0.125,610,NS,26
1049,0,2,0.0,0.375,2,0.375,610,NS,26
1050,0,3,0.0,0.5555555555555556,3,0.5555555555555556,610,NS,26
1051,0,2,0.0,0.7777777777777778,2,0.7777777777777778,610,NS,26
1052,0,3,0.0,0.9,3,0.9,610,NS,26
1053,0,3,0.0,1.2,3,1.2,610,NS,26
1054,0,4,0.0,1.6,4,1.6,610,NS,26
1055,0,5,0.0,1.8181818181818181,5,1.8181818181818181,610,NS,26
1056,1,4,0.0,2.1818181818181817,5,2.1818181818181817,611,NS,26
1057,0,5,0.0,2.3333333333333335,5,2.3333333333333335,612,NS,26
1058,0,6,0.0,2.8333333333333335,6,2.8333333333333335,612,NS,26
1059,0,6,0.0,3.3333333333333335,6,3.3333333333333335,614,NS,26
1060,0,8,0.0,3.6153846153846154,8,3.6153846153846154,614,NS,26
1061,0,8,0.0,3.857142857142857,8,3.857142857142857,616,NS,26
1062,1,9,0.0,4.5,10,4.5,617,NS,26
1063,0,8,0.0,5.0,8,5.0,618,NS,26
1064,0,8,0.0,5.571428571428571,8,5.571428571428571,619,NS,26
1065,0,10,0.0,5.8,10,5.8,620,NS,26
1066,1,11,0.0,6.0625,12,6.0625,622,NS,26
1067,0,10,0.0,6.6875,10,6.6875,622,NS,26
1068,0,11,0.0,7.375,11,7.375,624,NS,26
1069,1,12,0.0,7.588235294117647,13,7.588235294117647,625,NS,26
1070,0,13,0.0,7.833333333333333,13,7.833333333333333,626,EW,28
1071,0,14,0.0,7.7,14,7.7,626,EW,28
1072,0,12,0.0,6.722222222222222,12,6.722222222222222,626,EW,28
1073,1,10,0.0,5.166666666666667,11,5.166666666666667,626,EW,28
1074,1,10,0.0,3.5789473684210527,11,3.5789473684210527,627,EW,28
1075,1,7,0.14285714285714285,2.526315789473684,8,2.669172932330827,627,EW,28
1076,1,9,0.2857142857142857,2.4444444444444446,10,2.7301587301587302,627,EW,28
1077,1,6,0.42857142857142855,1.6666666666666667,7,2.0952380952380953,627,EW,28
1078,1,6,0.5714285714285714,1.5,7,2.071428571428571,627,EW,28
1079,2,4,0.8571428571428571,1.0,6,1.8571428571428572,627,EW,28
1080,4,4,0.8888888888888888,0.625,8,1.5138888888888888,627,EW,28
1081,3,2,1.2222222222222223,0.25,5,1.4722222222222223,627,EW,28
1082,3,0,1.5555555555555556,0.0,3,1.5555555555555556,627,EW,28
1083,4,0,2.0,0.0,4,2.0,627,EW,28
1084,4,1,2.4444444444444446,0.0,5,2.4444444444444446,627,EW,28
1085,4,1,2.888888888888889,0.07692307692307693,5,2.965811965811966,627,EW,28
1086,5,1,3.4444444444444446,0.0,6,3.4444444444444446,628,EW,28
1087,5,0,4.0,0.0,5,4.0,629,EW,28
1088,7,0,3.727272727272727,0.0,7,3.727272727272727,630,EW,28
1089,6,0,4.2727272727272725,0.0,6,4.2727272727272725,631,EW,28
1090,7,1,4.909090909090909,0.0,8,4.909090909090909,633,EW,28
1091,7,0,5.545454545454546,0.0,7,5.545454545454546,633,EW,28
1092,7,1,6.181818181818182,0.0,8,6.181818181818182,635,EW,28
1093,7,0,6.818181818181818,0.0,7,6.818181818181818,635,EW,28
1094,7,0,7.454545454545454,0.0,7,7.454545454545454,637,EW,28
1095,10,0,6.923076923076923,0.0,10,6.923076923076923,637,EW,28
1096,9,1,7.615384615384615,0.0,10,7.615384615384615,639,EW,28
1097,9,0,8.307692307692308,0.0,9,8.307692307692308,639,EW,28
1098,9,0,9.0,0.0,9,9.0,640,EW,28
1099,9,0,9.692307692307692,0.0,9,9.692307692307692,642,EW,28
1100,9,0,10.384615384615385,0.0,9,10.384615384615385,643,EW,28
1101,10,0,11.153846153846153,0.0,10,11.153846153846153,644,EW,28
1102,12,0,10.333333333333334,0.0,12,10.333333333333334,645,EW,28
1103,11,0,11.066666666666666,0.0,11,11.066666666666666,646,EW,28
1104,11,0,11.8,0.0,11,11.8,647,EW,28
1105,11,1,12.533333333333333,0.0,12,12.533333333333333,649,NS,26
1106,11,1,10.764705882352942,0.0,12,10.764705882352942,649,NS,26
1107,9,0,8.933333333333334,0.0,9,8.933333333333334,649,NS,26
1108,8,1,6.266666666666667,0.0,9,6.266666666666667,650,NS,26
1109,6,0,3.933333333333333,0.0,6,3.933333333333333,650,NS,26
1110,5,1,2.2666666666666666,0.2,6,2.466666666666667,650,NS,26
1111,3,2,1.2307692307692308,0.3333333333333333,5,1.564102564102564,651,NS,26
1112,5,1,1.2666666666666666,0.5,6,1.7666666666666666,651,NS,26
1113,1,2,0.4,0.5714285714285714,3,0.9714285714285714,651,NS,26
1114,0,1,0.0,0.7142857142857143,1,0.7142857142857143,651,NS,26
1115,0,1,0.0,0.8571428571428571,1,0.8571428571428571,651,NS,26
1116,0,2,0.0,0.875,2,0.875,651,NS,26
1117,0,2,0.0,0.8888888888888888,2,0.8888888888888888,651,NS,26
1118,0,1,0.0,1.0,1,1.0,651,NS,26
1119,0,2,0.0,1.2222222222222223,2,1.2222222222222223,651,NS,26
1120,1,4,0.0,1.4,5,1.4,651,NS,26
1121,1,3,0.0,1.7,4,1.7,652,NS,26
1122,0,5,0.0,1.9090909090909092,5,1.9090909090909092,653,NS,26
1123,0,4,0.0,2.272727272727273,4,2.272727272727273,653,NS,26
1124,0,5,0.0,2.727272727272727,5,2.727272727272727,655,NS,26
1125,0,6,0.0,2.9166666666666665,6,2.9166666666666665,655,NS,26
1126,0,6,0.0,3.076923076923077,6,3.076923076923077,657,NS,26
1127,0,7,0.0,3.6153846153846154,7,3.6153846153846154,657,NS,26
1128,0,7,0.0,4.153846153846154,7,4.153846153846154,659,NS,26
1129,0,8,0.0,4.357142857142857,8,4.357142857142857,660,NS,26
1130,1,9,0.0,4.6,10,4.6,661,NS,26
1131,0,8,0.0,5.133333333333334,8,5.133333333333334,662,NS,26
1132,0,9,0.0,5.733333333333333,9,5.733333333333333,663,NS,26
1133,0,9,0.0,6.333333333333333,9,6.333333333333333,664,NS,26
1134,0,12,0.0,6.625,12,6.625,665,NS,26
1135,0,12,0.0,6.882352941176471,12,6.882352941176471,667,EW,28
1136,0,13,0.0,6.684210526315789,13,6.684210526315789,667,EW,28
1137,0,11,0.0,5.764705882352941,11,5.764705882352941,667,EW,28
1138,0,9,0.0,4.352941176470588,9,4.352941176470588,667,EW,28
1139,1,8,0.0,2.888888888888889,9,2.888888888888889,668,EW,28
1140,1,6,0.0,2.0,7,2.0,669,EW,28
1141,0,7,0.0,2.0,7,2.0,669,EW,28
1142,0,4,0.0,1.1764705882352942,4,1.1764705882352942,669,EW,28
1143,1,3,0.2,0.8235294117647058,4,1.0235294117647058,669,EW,28
1144,3,4,0.2857142857142857,0.4117647058823529,7,0.6974789915966386,669,EW,28
1145,1,1,0.42857142857142855,0.125,2,0.5535714285714286,669,EW,28
1146,1,1,0.5714285714285714,0.0625,2,0.6339285714285714,669,EW,28
1147,1,0,0.7142857142857143,0.0,1,0.7142857142857143,669,EW,28
1148,1,0,0.8571428571428571,0.0,1,0.8571428571428571,669,EW,28
1149,3,0,1.0,0.0,3,1.0,669,EW,28
1150,3,0,1.375,0.0,3,1.375,669,EW,28
1151,3,0,1.75,0.0,3,1.75,670,EW,28
1152,4,0,1.8888888888888888,0.0,4,1.8888888888888888,671,EW,28
1153,3,1,2.2222222222222223,0.0,4,2.2222222222222223,673,EW,28
1154,4,0,2.3,0.0,4,2.3,673,EW,28
1155,4,0,2.7,0.0,4,2.7,674,EW,28
1156,5,0,3.2,0.0,5,3.2,674,EW,28
1157,5,0,3.7,0.0,5,3.7,676,EW,28
1158,5,0,4.2,0.0,5,4.2,677,EW,28
1159,7,0,3.9166666666666665,0.0,7,3.9166666666666665,678,EW,28
1160,7,0,4.5,0.0,7,4.5,679,EW,28
1161,7,0,5.083333333333333,0.0,7,5.083333333333333,680,EW,28
1162,7,1,5.666666666666667,0.0,8,5.666666666666667,682,EW,28
1163,7,0,6.25,0.0,7,6.25,682,EW,28
1164,8,0,6.916666666666667,0.0,8,6.916666666666667,684,EW,28
1165,9,0,7.666666666666667,0.0,9,7.666666666666667,684,EW,28
1166,11,0,7.214285714285714,0.0,11,7.214285714285714,685,EW,28
1167,9,0,7.857142857142857,0.0,9,7.857142857142857,687,EW,28
1168,9,0,8.5,0.0,9,8.5,687,EW,28
1169,10,0,9.214285714285714,0.0,10,9.214285714285714,689,EW,28
1170,10,0,9.928571428571429,0.0,10,9.928571428571429,689,NS,27
1171,10,1,8.6875,0.0,11,8.6875,689,NS,27
1172,8,1,7.142857142857143,0.0,9,7.142857142857143,690,NS,27
1173,7,0,4.857142857142857,0.0,7,4.857142857142857,690,NS,27
1174,6,1,3.0,0.2,7,3.2,690,NS,27
1175,4,1,1.5714285714285714,0.4,5,1.9714285714285715,690,NS,27
1176,4,2,0.5,0.5,6,1.0,690,NS,27
1177,1,2,0.2857142857142857,0.5714285714285714,3,0.8571428571428571,690,NS,27
1178,0,1,0.0,0.7142857142857143,1,0.7142857142857143,690,NS,27
1179,0,1,0.0,0.8571428571428571,1,0.8571428571428571,690,NS,27
1180,0,1,0.0,1.0,1,1.0,690,NS,27
1181,0,3,0.0,0.8888888888888888,3,0.8888888888888888,690,NS,27
1182,0,1,0.0,1.0,1,1.0,690,NS,27
1183,0,1,0.0,1.1111111111111112,1,1.1111111111111112,690,NS,27
1184,2,3,0.0,1.4444444444444444,5,1.4444444444444444,690,NS,27
1185,0,4,0.0,1.6,4,1.6,690,NS,27
1186,0,4,0.0,1.7272727272727273,4,1.7272727272727273,690,NS,27
1187,0,4,0.0,2.090909090909091,4,2.090909090909091,692,NS,27
1188,0,5,0.0,2.5454545454545454,5,2.5454545454545454,692,NS,27
1189,0,5,0.0,3.0,5,3.0,694,NS,27
1190,0,6,0.0,3.1666666666666665,6,3.1666666666666665,694,NS,27
1191,0,7,0.0,3.3846153846153846,7,3.3846153846153846,696,NS,27
1192,1,7,0.0,3.923076923076923,8,3.923076923076923,697,NS,27
1193,0,7,0.0,4.461538461538462,7,4.461538461538462,698,NS,27
1194,0,8,0.0,4.642857142857143,8,4.642857142857143,699,NS,27
1195,0,10,0.0,4.933333333333334,10,4.933333333333334,700,NS,27
1196,0,9,0.0,5.533333333333333,9,5.533333333333333,702,NS,27
1197,0,9,0.0,6.133333333333334,9,6.133333333333334,702,NS,27
1198,0,10,0.0,6.8,10,6.8,703,NS,27
1199,1,12,0.0,7.0625,13,7.0625,704,NS,27
1200,0,12,0.0,7.294117647058823,12,7.294117647058823,705,NS,27
1201,1,11,0.0,7.9411764705882355,12,7.9411764705882355,707,NS,27
1202,0,12,0.0,8.647058823529411,12,8.647058823529411,707,NS,27
1203,0,13,0.0,8.833333333333334,13,8.833333333333334,708,NS,27
1204,0,14,0.0,9.052631578947368,14,9.052631578947368,708,NS,27
1205,0,13,0.0,9.736842105263158,13,9.736842105263158,708,EW,27
1206,1,15,0.0,9.333333333333334,16,9.333333333333334,708,EW,27
1207,0,15,0.0,8.421052631578947,15,8.421052631578947,708,EW,27
1208,1,13,0.0,6.7368421052631575,14,6.7368421052631575,708,EW,27
1209,0,12,0.0,5.0,12,5.0,708,EW,27
1210,0,10,0.0,3.8,10,3.8,708,EW,27
1211,1,8,0.0,3.111111111111111,9,3.111111111111111,709,EW,27
1212,1,8,0.14285714285714285,3.0555555555555554,9,3.198412698412698,709,EW,27
1213,1,7,0.2857142857142857,2.611111111111111,8,2.8968253968253967,709,EW,27
1214,1,6,0.42857142857142855,2.125,7,2.5535714285714284,709,EW,27
1215,2,4,0.7142857142857143,1.3125,6,2.0267857142857144,709,EW,27
1216,4,2,0.7777777777777778,0.625,6,1.4027777777777777,709,EW,27
1217,3,0,1.1111111111111112,0.0,3,1.1111111111111112,709,EW,27
1218,3,0,1.4444444444444444,0.0,3,1.4444444444444444,709,EW,27
1219,4,0,1.8888888888888888,0.0,4,1.8888888888888888,709,EW,27
1220,4,0,2.3333333333333335,0.0,4,2.3333333333333335,709,EW,27
1221,4,1,2.7777777777777777,0.0,5,2.7777777777777777,710,EW,27
1222,5,0,3.3333333333333335,0.0,5,3.3333333333333335,711,EW,27
1223,8,1,3.272727272727273,0.0,9,3.272727272727273,712,EW,27
1224,6,0,3.8181818181818183,0.0,6,3.8181818181818183,713,EW,27
1225,7,0,4.454545454545454,0.0,7,4.454545454545454,714,EW,27
1226,7,1,5.090909090909091,0.0,8,5.090909090909091,715,EW,27
1227,7,0,5.7272727272727275,0.0,7,5.7272727272727275,716,EW,27
1228,7,0,6.363636363636363,0.0,7,6.363636363636363,717,EW,27
1229,8,0,7.090909090909091,0.0,8,7.090909090909091,718,EW,27
1230,11,0,6.6923076923076925,0.0,11,6.6923076923076925,719,EW,27
1231,9,0,7.384615384615385,0.0,9,7.384615384615385,720,EW,27
1232,9,0,8.076923076923077,0.0,9,8.076923076923077,721,EW,27
1233,9,1,8.76923076923077,0.0,10,8.76923076923077,723,EW,27
1234,9,0,9.461538461538462,0.0,9,9.461538461538462,724,EW,27
1235,9,0,10.153846153846153,0.0,9,10.153846153846153,725,EW,27
1236,10,1,10.923076923076923,0.0,11,10.923076923076923,726,EW,27
1237,13,0,10.2,0.0,13,10.2,727,EW,27
1238,11,0,10.933333333333334,0.0,11,10.933333333333334,728,EW,27
1239,11,0,11.666666666666666,0.0,11,11.666666666666666,729,EW,27
1240,11,0,12.4,0.0,11,12.4,730,NS,26
1241,11,0,10.705882352941176,0.0,11,10.705882352941176,731,NS,26
1242,10,1,9.066666666666666,0.0,11,9.066666666666666,731,NS,26
1243,8,0,6.333333333333333,0.0,8,6.333333333333333,731,NS,26
1244,6,1,4.0,0.0,7,4.0,732,NS,26
1245,5,0,2.2,0.0,5,2.2,732,NS,26
1246,3,0,1.2307692307692308,0.0,3,1.2307692307692308,732,NS,26
1247,2,2,1.2307692307692308,0.14285714285714285,4,1.3736263736263736,732,NS,26
1248,3,2,0.4666666666666667,0.42857142857142855,5,0.8952380952380952,732,NS,26
1249,0,3,0.0,0.625,3,0.625,732,NS,26
1250,0,2,0.0,0.875,2,0.875,732,NS,26
1251,0,3,0.0,1.0,3,1.0,732,NS,26
1252,0,3,0.0,1.3333333333333333,3,1.3333333333333333,732,NS,26
1253,0,3,0.0,1.5555555555555556,3,1.5555555555555556,732,NS,26
1254,0,4,0.0,1.7,4,1.7,732,NS,26
1255,1,4,0.0,2.1,5,2.1,732,NS,26
1256,0,4,0.0,2.5,4,2.5,732,NS,26
1257,0,6,0.0,2.727272727272727,6,2.727272727272727,734,NS,26
1258,1,5,0.0,3.1818181818181817,6,3.1818181818181817,735,NS,26
1259,0,6,0.0,3.3333333333333335,6,3.3333333333333335,736,NS,26
1260,0,6,0.0,3.8333333333333335,6,3.8333333333333335,736,NS,26
1261,0,7,0.0,4.0,7,4.0,738,NS,26
1262,1,6,0.0,4.461538461538462,7,4.461538461538462,739,NS,26
1263,0,7,0.0,5.0,7,5.0,740,NS,26
1264,0,9,0.0,5.214285714285714,9,5.214285714285714,741,NS,26
1265,0,8,0.0,5.785714285714286,8,5.785714285714286,742,NS,26
1266,0,10,0.0,6.0,10,6.0,742,NS,26
1267,0,10,0.0,6.666666666666667,10,6.666666666666667,744,NS,26
1268,0,10,0.0,7.333333333333333,10,7.333333333333333,745,NS,26
1269,0,12,0.0,7.5625,12,7.5625,746,NS,26
1270,1,11,0.0,8.25,12,8.25,747,EW,29
1271,0,11,0.0,7.611111111111111,11,7.611111111111111,747,EW,29
1272,1,10,0.0,6.0,11,6.0,747,EW,29
1273,0,9,0.0,4.352941176470588,9,4.352941176470588,747,EW,29
1274,1,8,0.25,2.888888888888889,9,3.138888888888889,747,EW,29
1275,1,6,0.5,1.8333333333333333,7,2.333333333333333,747,EW,29
1276,2,4,0.6,1.125,6,1.725,749,EW,29
1277,1,3,0.8,0.5625,4,1.3625,749,EW,29
1278,1,5,1.0,0.7647058823529411,6,1.7647058823529411,749,EW,29
1279,1,3,1.2,0.4375,4,1.6375,749,EW,29
1280,3,1,1.0,0.0625,4,1.0625,749,EW,29
1281,2,0,1.2857142857142858,0.0,2,1.2857142857142858,749,EW,29
1282,2,0,1.5714285714285714,0.0,2,1.5714285714285714,749,EW,29
1283,2,0,1.8571428571428572,0.0,2,1.8571428571428572,749,EW,29
1284,3,0,1.875,0.0,3,1.875,749,EW,29
1285,2,0,2.125,0.0,2,2.125,749,EW,29
1286,3,2,2.5,0.0,5,2.5,751,EW,29
1287,5,0,2.6666666666666665,0.0,5,2.6666666666666665,751,EW,29
1288,4,0,3.111111111111111,0.0,4,3.111111111111111,752,EW,29
1289,5,0,3.2,0.0,5,3.2,753,EW,29
1290,4,1,3.6,0.0,5,3.6,754,EW,29
1291,4,0,4.0,0.0,4,4.0,755,EW,29
1292,5,0,4.5,0.0,5,4.5,756,EW,29
1293,5,0,5.0,0.0,5,5.0,757,EW,29
1294,7,0,4.583333333333333,0.0,7,4.583333333333333,759,EW,29
1295,6,0,5.083333333333333,0.0,6,5.083333333333333,759,EW,29
1296,7,0,5.666666666666667,0.0,7,5.666666666666667,761,EW,29
1297,7,0,6.25,0.0,7,6.25,761,EW,29
1298,8,0,6.916666666666667,0.0,8,6.916666666666667,763,EW,29
1299,8,0,7.583333333333333,0.0,8,7.583333333333333,763,EW,29
1300,9,0,8.333333333333334,0.0,9,8.333333333333334,765,EW,29
1301,11,0,7.785714285714286,0.0,11,7.785714285714286,766,EW,29
1302,9,0,8.428571428571429,0.0,9,8.428571428571429,767,EW,29
1303,10,0,9.142857142857142,0.0,10,9.142857142857142,768,EW,29
1304,10,0,9.857142857142858,0.0,10,9.857142857142858,769,EW,29
1305,10,2,10.571428571428571,0.0,12,10.571428571428571,771,NS,27
1306,10,0,9.0625,0.0,10,9.0625,771,NS,27
1307,8,0,7.428571428571429,0.0,8,7.428571428571429,772,NS,27
1308,6,0,4.857142857142857,0.0,6,4.857142857142857,772,NS,27
1309,6,1,2.9285714285714284,0.0,7,2.9285714285714284,773,NS,27
1310,4,1,1.4285714285714286,0.0,5,1.4285714285714286,773,NS,27
1311,2,0,0.5,0.0,2,0.5,773,NS,27
1312,3,0,0.2857142857142857,0.0,3,0.2857142857142857,773,NS,27
1313,0,1,0.0,0.0,1,0.0,773,NS,27
1314,0,0,0.0,0.0,0,0.0,773,NS,27
1315,0,1,0.0,0.0,1,0.0,773,NS,27
1316,0,0,0.0,0.0,0,0.0,773,NS,27
1317,0,2,0.0,0.2857142857142857,2,0.2857142857142857,773,NS,27
1318,0,3,0.0,0.5,3,0.5,773,NS,27
